molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL3927429,CCCN1CCC(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OC)c2)CC1,100.0,active
CHEMBL3973106,COc1cc(CCCN2CCCCC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100.0,active
CHEMBL3940382,COc1cc(CCCN2CCCCC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3915736,COc1cc(CCCN2CCN(C)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100.0,active
CHEMBL3890844,COc1cc(CCCN2CCN(C)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3953464,CCOc1cc(N2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3950784,CCOc1cc(N2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OCC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3894261,CCOc1cc(N2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100.0,active
CHEMBL3963200,CCOc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100.0,active
CHEMBL3931447,CCOc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3934152,COc1cc(N2CCN(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100.0,active
CHEMBL3970170,COc1cc(N2CCN(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3896138,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3cc(C)c(N4CCN(CCS(C)(=O)=O)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,1000.0,intermediate
CHEMBL3945814,CCCN1CCN(c2ccc(Nc3nccc(-c4c(-c5ccc(OC)c(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OCC)c2)CC1,1000.0,intermediate
CHEMBL3948450,CCCN1CCN(c2ccc(Nc3nccc(-c4c(-c5ccc(OCC)c(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OCC)c2)CC1,1000.0,intermediate
CHEMBL3907857,CCCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OCC)c2)CC1,100.0,active
CHEMBL3910640,CCCN1CCC(c2ccc(Nc3nccc(-c4c(-c5ccc(OC)c(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OCC)c2)CC1,1000.0,intermediate
CHEMBL3968940,CCCN1CCC(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OCC)c2)CC1,100.0,active
CHEMBL3971673,CCCN1CCC(c2ccc(Nc3nccc(-c4c(-c5ccc(OCC)c(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OCC)c2)CC1,1000.0,intermediate
CHEMBL3937303,CCCN1CCC(c2cc(OC)c(Nc3nccc(-c4c(-c5ccc(OC)c(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)cc2C)CC1,1000.0,intermediate
CHEMBL3896493,CCCN1CCC(c2cc(OC)c(Nc3nccc(-c4c(-c5ccc(OCC)c(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)cc2C)CC1,1000.0,intermediate
CHEMBL3914814,CCCN1CCC(c2cc(OC)c(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)cc2C)CC1,100.0,active
CHEMBL3948809,COc1cc(C2CCN(CC(C)C)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3913651,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(C4CCN(CC(C)C)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,1000.0,intermediate
CHEMBL3910989,COc1cc(C2CCN(CC(C)C)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100.0,active
CHEMBL3903866,COc1cc(C2CCN(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3972006,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3cc(C)c(C4CCN(CCS(C)(=O)=O)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,1000.0,intermediate
CHEMBL3891415,COc1cc(C2CCN(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100.0,active
CHEMBL3986506,CCCc1cc(C2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100.0,active
CHEMBL3913225,CCCc1cc(C2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3923001,CCCc1cc(C2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OCC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3957811,COc1cc(N2CCC[C@H](O)C2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100.0,active
CHEMBL3960482,COc1cc(N2CCC[C@@H](O)C2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100.0,active
CHEMBL3983732,CCOc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100.0,active
CHEMBL3937417,CCOc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3974124,CCCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OC)c2)CC1,100.0,active
CHEMBL3976571,CCCN1CCN(c2ccc(Nc3nccc(-c4c(-c5ccc(OC)c(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OC)c2)CC1,1000.0,intermediate
CHEMBL3964932,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100.0,active
CHEMBL3915202,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3969290,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(N4CCN(C(C)C)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,1000.0,intermediate
CHEMBL3957456,CCCN1CCN(c2ccc(Nc3nccc(-c4c(-c5ccc(OCC)c(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OC)c2)CC1,1000.0,intermediate
CHEMBL3908198,COc1cc(C2CCN(CCF)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3905410,COc1cc(C2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100.0,active
CHEMBL3953680,COc1cc(C2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3951002,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(C4CCN(CCS(C)(=O)=O)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,1000.0,intermediate
CHEMBL3893256,CCOc1cc(C2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100.0,active
CHEMBL3919927,CCOc1cc(C2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3976565,CCOc1cc(C2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OCC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3967372,CCOc1cc(C2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC(C)C)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3910511,CCc1cc(Nc2nccc(-c3c(-c4ccc(OC)c(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c(OC)cc1N1CCN(CCS(C)(=O)=O)CC1,1000.0,intermediate
CHEMBL3913169,COc1cc(N2CCC(N3CCN(CCF)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3c(F)cccn23)n1,100.0,active
CHEMBL3940222,COc1cc(N2CCC(N3CCN(CCF)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3cc(C(F)(F)F)ccn23)n1,100.0,active
CHEMBL3944498,COc1cc(N2CCC(N3CCCCC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3c(F)cccn23)n1,100.0,active
CHEMBL3896003,COc1cc(N2CCC(N3CCCCC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3cc(C(F)(F)F)ccn23)n1,100.0,active
CHEMBL3898691,COc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3c(F)cccn23)n1,100.0,active
CHEMBL3899525,COc1cc(N2CCC(N3CCN(CCS(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3c(F)cccn23)n1,100.0,active
CHEMBL3957736,COc1cc(N2CCC(N3CCN(CCF)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3cc(F)ccn23)n1,100.0,active
CHEMBL3918216,COc1cc(N2CCC(N3CCCCC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3cc(F)ccn23)n1,100.0,active
CHEMBL3920947,COc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3cc(F)ccn23)n1,100.0,active
CHEMBL3952960,COc1cc(N2CCC(N3CCN(CCF)CC3)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3cc(F)ccn23)n1,1000.0,intermediate
CHEMBL3950255,COc1cc(N2CCC(N3CCCCC3)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3cc(F)ccn23)n1,1000.0,intermediate
CHEMBL3915154,COc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3cc(F)ccn23)n1,1000.0,intermediate
CHEMBL3912500,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(N4CCC(CCS(C)(=O)=O)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,1000.0,intermediate
CHEMBL3938801,COc1cc(N2CCC(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3918624,COc1cc(N2CCC(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100.0,active
CHEMBL3941932,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3cc(C)c(N4CCCN(CCS(C)(=O)=O)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,1000.0,intermediate
CHEMBL3890964,CCOc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)c(CC)cc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3986972,CCOc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)c(CC)cc1Nc1nccc(-c2c(-c3ccc(OCC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3984255,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3cc(CC)c(N4CCC(N5CCN(S(C)(=O)=O)CC5)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,1000.0,intermediate
CHEMBL3909461,CCc1cc(Nc2nccc(-c3c(-c4ccc(OC)c(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c(OC)cc1N1CCC(CCS(C)(=O)=O)CC1,1000.0,intermediate
CHEMBL3930103,CCOc1cc(N2CCC(CCS(C)(=O)=O)CC2)c(CC)cc1Nc1nccc(-c2c(-c3ccc(OCC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3967147,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3cc(CC)c(N4CCC(CCS(C)(=O)=O)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,1000.0,intermediate
CHEMBL3972920,CCOc1cc(N2CCC(CCS(C)(=O)=O)CC2)c(CC)cc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3905860,CCOc1cc(N2CCN(CCS(C)(=O)=O)CC2)c(CC)cc1Nc1nccc(-c2c(-c3ccc(OCC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3915699,CCOc1cc(N2CCN(CCS(C)(=O)=O)CC2)c(Cl)cc1Nc1nccc(-c2c(-c3ccc(OCC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3950746,COc1cc(N2CCN(CCS(C)(=O)=O)CC2)c(Cl)cc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3953421,COc1cc(N2CCC(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3ccc(OC(C)C)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3963196,CCOc1cc(N2CCC(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3ccc(OC(C)C)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3894234,COc1cc(N2CCC(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3cc(F)ccn23)n1,1000.0,intermediate
CHEMBL3949909,CCOc1cc(N2CCC(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3ccc(OCC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3934156,CCOc1cc(N2CCC(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3cc(F)ccn23)n1,1000.0,intermediate
CHEMBL3982401,CCOc1cc(N2CCC(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3979973,COc1cc(N2CCC(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3cc(F)ccn23)n1,1000.0,intermediate
CHEMBL3943489,CCOc1cc(N2CCC(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3927527,CCOc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OCC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3973742,CCOc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3934556,CCOc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3908084,CCOc1cc(N2CCN(S(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3898274,COc1cc(N2CCN(S(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3894895,COc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC(C)C)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3907042,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(N4CCC(N5CCN(S(C)(=O)=O)CC5)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,1000.0,intermediate
CHEMBL3951885,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3cc(C)c(N4CCC(CCS(C)(=O)=O)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,1000.0,intermediate
CHEMBL3918940,COc1cc(N2CCC(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3969511,COc1cc(N2CCC(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3972228,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(N4CCN(S(C)(=O)=O)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,1000.0,intermediate
CHEMBL3955439,COc1cc(N2CCN(S(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3904450,COc1cc(N2CCN(S(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3946368,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3cc(CC)c(N4CCN(CCS(C)(=O)=O)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,1000.0,intermediate
CHEMBL3949038,COc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)c(C)cc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3937247,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(N4CCN(CCOC)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,1000.0,intermediate
CHEMBL3901948,COCCN1CCN(c2ccc(Nc3nccc(-c4c(-c5ccc(OC)c(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OC)c2)CC1,1000.0,intermediate
CHEMBL3892197,COCCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OC)c2)CC1,1000.0,intermediate
CHEMBL3954082,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3cc(C)c(N4CCN(CCOC)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,1000.0,intermediate
CHEMBL3951411,COCCN1CCN(c2cc(OC)c(Nc3nccc(-c4c(-c5ccc(OC)c(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)cc2C)CC1,1000.0,intermediate
CHEMBL3980301,COCCN1CCN(c2cc(OC)c(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)cc2C)CC1,100.0,active
CHEMBL3947574,COc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)c(C)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100.0,active
CHEMBL3944957,CCOc1cc(N2CCN(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,100.0,active
CHEMBL3959145,CCOc1cc(N2CCN(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3894686,CCOc1cc(N2CCN(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3ccc(OCC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3929955,CCOc1cc(N2CCN(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3ccc(OC(C)C)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3932707,COc1cc(N2CCN(CCS(C)(=O)=O)[C@@H](C(C)C)C2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,intermediate
CHEMBL3544983,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C)C[C@@H]2C1,50.0,active
CHEMBL3968192,COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1OC[C@H]1CN2CCCC[C@H]2CO1,1000.0,intermediate
CHEMBL3977450,COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OC[C@H]1CN2CCOC[C@H]2CO1,50.0,active
CHEMBL3959516,COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OC[C@H]1CN2CCOC[C@H]2CO1,50.0,active
CHEMBL3956820,COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCOC[C@H]2CO1,50.0,active
CHEMBL3893890,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1,50.0,active
CHEMBL3928396,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1,50.0,active
CHEMBL3946242,COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1,50.0,active
CHEMBL3943570,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN2CCOCC2CO1,50.0,active
CHEMBL3908311,COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1,50.0,active
CHEMBL3905501,COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1,1000.0,intermediate
CHEMBL3924147,COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1,50.0,active
CHEMBL3971781,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCOC[C@H]2CO1,50.0,active
CHEMBL3914441,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCOC[C@H]2CO1,50.0,active
CHEMBL3917220,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@H]1CN2CCC[C@@H]2CO1,50.0,active
CHEMBL3968522,COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,50.0,active
CHEMBL3977759,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@@H]1CN2CCC[C@@H]2CO1,50.0,active
CHEMBL3928883,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,50.0,active
CHEMBL3931623,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@H]1CN2CCC[C@H]2CO1,50.0,active
CHEMBL3959774,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,50.0,active
CHEMBL3962487,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,50.0,active
